1370,2217
1371,1661
1372,4376
1372,4885
1372,6449
1373,1717
1373,4576
1373,8168
1375,5150
1376,3518
1376,6871
1378,2587
1378,9773
1380,4217
1380,6407
1380,8394
1381,4941
1381,9157
1382,5954
1383,1620
1383,2253
1383,7937
1384,2908
1384,9886
1385,3314
1385,5337
1385,5759
1385,8981
1386,5086
1386,8245
1386,9949
1387,5474
1387,8393
1388,6339
1389,4916
1389,9210
1390,6816
1391,4695
1392,3021
1392,4575
1392,5031
1392,7084
1392,9932
1393,4369
1393,5293
1393,5599
1393,8135
1394,9325
1395,2915
1395,3069
1395,3520
1395,3989
1395,9769
1396,5167
1396,6684
1396,7630
1396,9615
1397,1541
1397,4041
1397,9755
1399,2486
1399,3880
1399,9535
1400,3626
1403,4309
1405,3758
1406,4795
1406,6006
1406,9468
1411,2149
1411,4710
1411,9102
1412,5157
1412,7789
1413,2299
1413,3977
1413,5258
1413,9138
1413,9726
1415,8952
1416,1832
1417,1451
1418,8420
1419,4078
